AccMeanX,AccMeanY,AccMeanZ,AccMedianX,AccMedianY,AccMedianZ,GyroMeanX,GyroMeanY,GyroMeanZ,GyroMedianX,GyroMedianY,GyroMedianZ
0.3597760881696428,-0.1514369419642857,-0.9674421037946428,0.351806640625,-0.1361083984375,-0.97900390625,-0.248091603053435,4.140130861504908,1.0212649945474372,-0.5992366412213741,3.9045801526717554,0.8129770992366412
0.3701869419642857,-0.1576102120535714,-0.9718540736607144,0.351806640625,-0.1719970703125,-0.98388671875,-0.4340239912758997,4.292802617230098,0.8642311886586694,-0.5992366412213741,4.229007633587788,0.8129770992366412
0.3907470703125,-0.1623709542410714,-0.9601876395089286,0.4058837890625,-0.1751708984375,-0.97900390625,-0.7699018538713195,4.39803707742639,0.8135223555070882,-0.5992366412213741,4.412213740458016,0.8129770992366412
0.3962053571428571,-0.1650216238839285,-0.9579031808035714,0.4058837890625,-0.1751708984375,-0.971923828125,-0.5730643402399126,4.444383860414394,0.7230098146128678,-0.4885496183206106,4.412213740458016,0.8129770992366412
0.3799700055803571,-0.1539306640625,-0.9524448939732144,0.4058837890625,-0.1751708984375,-0.971923828125,-0.376772082878953,4.740458015267175,0.5665212649945472,-0.4885496183206106,4.614503816793893,0.751908396946565
0.3563929966517857,-0.1480538504464285,-0.9530726841517856,0.351806640625,-0.1497802734375,-0.976318359375,-0.322246455834242,4.64885496183206,0.6139585605234458,-0.4885496183206106,4.412213740458016,0.8129770992366412
0.3310372488839285,-0.1330392020089285,-0.9623151506696428,0.325927734375,-0.12109375,-0.987060546875,-0.4678298800436203,4.941657579062158,0.5965103598691383,-0.5916030534351144,4.477099236641221,0.8129770992366412
0.3428606305803571,-0.1417585100446428,-0.9461495535714286,0.33056640625,-0.1497802734375,-0.976318359375,-0.4154852780806978,5.511995637949836,0.5665212649945471,-0.5916030534351144,4.6412213740458,0.8129770992366412
0.3404192243303571,-0.146728515625,-0.9441092354910714,0.33056640625,-0.173095703125,-0.9674072265625,-0.3598691384950925,5.571973827699018,0.654852780806979,-0.4885496183206106,4.6412213740458,0.8396946564885497
0.3476388113839285,-0.1420375279017857,-0.9534214564732144,0.33056640625,-0.173095703125,-0.984130859375,-0.6641221374045799,5.437840785169028,0.5905125408942199,-0.5916030534351144,4.6412213740458,0.8396946564885497
0.3635428292410714,-0.1547502790178571,-0.9524797712053572,0.3685302734375,-0.1812744140625,-0.984130859375,-0.6368593238822244,5.597055616139584,0.4781897491821153,-0.4885496183206106,5.072519083969465,0.8358778625954199
0.3849225725446428,-0.1661725725446428,-0.9508579799107144,0.4178466796875,-0.1846923828125,-0.9732666015625,-0.624318429661941,5.635223555070882,0.4858233369683748,-0.4809160305343511,5.137404580152673,0.8893129770992366
0.3803013392857143,-0.1796875,-0.9559326171875,0.4178466796875,-0.1854248046875,-0.9732666015625,-0.4694656488549616,5.298255179934567,0.1755725190839691,-0.3091603053435114,4.84351145038168,0.6221374045801527
0.3607003348214285,-0.1608363560267857,-0.9560546875,0.3426513671875,-0.183349609375,-0.9732666015625,-0.3664122137404578,5.624318429661939,0.2241003271537619,-0.1488549618320611,5.351145038167939,0.8893129770992366
0.3260672433035714,-0.1516985212053571,-0.9525844029017856,0.2982177734375,-0.173095703125,-0.9732666015625,-0.4896401308615047,5.256815703380586,0.1630316248636856,-0.316793893129771,4.84351145038168,0.8893129770992366
0.3154820033482143,-0.1438511439732142,-0.9491664341517856,0.274658203125,-0.1497802734375,-0.9732666015625,-0.2535441657579059,5.145038167938928,0.328789531079607,-0.316793893129771,4.6412213740458,0.9083969465648856
0.3103899274553571,-0.1415666852678571,-0.95654296875,0.274658203125,-0.1337890625,-0.9732666015625,0.3320610687022904,5.124863685932385,0.4351145038167935,-0.1488549618320611,4.5,0.9351145038167938
0.3271484375,-0.1371023995535714,-0.9477190290178572,0.336181640625,-0.11962890625,-0.9732666015625,-0.0430752453653213,5.118865866957466,0.5430752453653214,-0.316793893129771,4.5,0.965648854961832
0.3564627511160714,-0.1563197544642857,-0.9585135323660714,0.38720703125,-0.1571044921875,-0.9835205078125,-0.4580152671755722,4.7786259541984695,0.5398037077426386,-0.4045801526717557,4.393129770992367,0.965648854961832
0.3706752232142857,-0.1522391183035714,-0.9684884207589286,0.387451171875,-0.1571044921875,-0.9835205078125,-0.768811341330425,5.233914940021807,0.4580152671755721,-0.4045801526717557,4.5,0.965648854961832
0.3917410714285714,-0.1635393415178571,-0.9533342633928572,0.4244384765625,-0.183349609375,-0.9732666015625,-1.0343511450381675,5.591057797164665,0.4263904034896398,-0.4045801526717557,4.70229007633588,0.9465648854961832
0.3851143973214285,-0.158203125,-0.9687848772321428,0.4068603515625,-0.1571044921875,-0.9835205078125,-0.3446019629225736,5.365866957470009,0.4394765539803704,-0.4045801526717557,4.70229007633588,0.9465648854961832
0.3645891462053571,-0.156494140625,-0.9814453125,0.387451171875,-0.1451416015625,-0.9942626953125,-0.4089422028353326,5.843511450381677,0.2535441657579059,-0.4885496183206106,5.236641221374047,0.9083969465648856
0.3376639229910714,-0.1494315011160714,-0.9840959821428572,0.380859375,-0.12744140625,-1.010986328125,-0.281897491821156,5.729007633587784,0.2230098146128677,-0.4885496183206106,4.977099236641223,0.7595419847328244
0.3291364397321428,-0.1414969308035714,-0.9863630022321428,0.33642578125,-0.1260986328125,-1.0198974609375,-0.2808069792802617,5.553435114503815,0.3402399127589964,-0.4885496183206106,4.70229007633588,0.8931297709923665
0.3358677455357143,-0.1439034598214285,-0.9804513113839286,0.33642578125,-0.1260986328125,-1.0198974609375,-0.1619411123227917,5.599236641221372,0.3042529989094871,-0.4045801526717557,4.770992366412215,0.751908396946565
0.3584856305803571,-0.130859375,-0.9656110491071428,0.387451171875,-0.1260986328125,-1.0020751953125,-0.5278080697928027,5.9045801526717545,0.3936750272628132,-0.5572519083969465,4.984732824427482,0.751908396946565
0.3646414620535714,-0.1401890345982142,-0.9730224609375,0.387451171875,-0.1260986328125,-1.0020751953125,-0.7197382769901853,5.911668484187567,0.1842966194111229,-0.8396946564885496,4.984732824427482,0.5648854961832062
0.3803536551339285,-0.1384800502232142,-0.9668317522321428,0.387451171875,-0.1260986328125,-0.9637451171875,-0.6526717557251909,5.954198473282442,-0.0370774263904037,-0.8396946564885496,4.984732824427482,0.4618320610687023
0.4084298270089285,-0.1445661272321428,-0.9741036551339286,0.4068603515625,-0.1336669921875,-0.98046875,-0.5801526717557254,5.869138495092693,0.006543075245365,-0.8396946564885496,4.984732824427482,0.4618320610687023
0.3898577008928571,-0.1405552455357142,-0.99365234375,0.4005126953125,-0.1260986328125,-1.0201416015625,-0.6117775354416578,5.347873500545255,-0.1139585605234463,-0.8396946564885496,4.984732824427482,0.099236641221374
0.3685651506696428,-0.1482979910714285,-1.0121198381696428,0.3798828125,-0.143798828125,-1.0281982421875,-0.5076335877862597,5.061613958560522,-0.2829880043620504,-0.8396946564885496,4.984732824427482,-0.2480916030534351
0.3447614397321428,-0.1342075892857142,-1.0109514508928572,0.3536376953125,-0.1260986328125,-1.02685546875,-0.3129770992366413,5.1166848418756805,-0.1183206106870231,-0.5877862595419847,4.984732824427482,0.099236641221374
0.3297642299107143,-0.1354108537946428,-1.0027553013392858,0.294921875,-0.1260986328125,-1.01513671875,-0.0076335877862595,4.672846237731733,-0.0387131952017451,-0.5687022900763359,4.793893129770993,0.4618320610687023
0.3074253627232143,-0.1225411551339285,-1.0221470424107142,0.23291015625,-0.104248046875,-1.02685546875,0.2546346782988004,4.320065430752452,-0.0076335877862598,-0.5687022900763359,4.614503816793893,0.5152671755725191
0.3092564174107143,-0.1304757254464285,-1.0180140904017858,0.23291015625,-0.1104736328125,-1.01513671875,-0.4029443838604141,4.37895310796074,-0.0316248636859326,-0.5687022900763359,4.614503816793893,0.5152671755725191
0.3301827566964285,-0.1321847098214285,-1.0044294084821428,0.294921875,-0.1104736328125,-1.00830078125,-0.5970556161395854,3.9367502726281343,-0.1172300981461289,-0.5687022900763359,4.5038167938931295,0.5152671755725191
0.3498011997767857,-0.1374686104910714,-0.9945242745535714,0.3536376953125,-0.1474609375,-0.9947509765625,-0.5648854961832057,3.7230098146128663,-0.1270447110141769,-0.3625954198473282,4.339694656488549,0.4465648854961832
0.3597237723214285,-0.1475132533482142,-0.9928327287946428,0.389404296875,-0.16796875,-0.9947509765625,-0.3026172300981458,3.405125408942202,-0.1199563794983645,-0.3625954198473282,4.339694656488549,0.4465648854961832
0.3601422991071428,-0.1510358537946428,-1.0087018694196428,0.389404296875,-0.16796875,-1.0081787109375,-0.7126499454743725,3.5398037077426383,0.1150490730643399,-0.5687022900763359,4.339694656488549,0.6564885496183207
0.33837890625,-0.1452811104910714,-1.0346854073660714,0.3536376953125,-0.1373291015625,-1.0113525390625,-0.8484187568157028,3.525627044711013,0.239367502726281,-0.5687022900763359,4.339694656488549,0.6793893129770993
0.3285784040178571,-0.1478794642857142,-1.0412946428571428,0.3411865234375,-0.1373291015625,-1.0113525390625,-0.7758996728462372,3.321701199563794,0.4634678298800433,-0.5419847328244275,4.286259541984733,0.8549618320610688
0.31591796875,-0.1493094308035714,-1.0468924386160714,0.254150390625,-0.1373291015625,-1.0120849609375,-0.8598691384950922,3.3140676117775345,0.6695747001090508,-0.6297709923664122,4.286259541984733,0.8549618320610688
0.2968401227678571,-0.1413051060267857,-1.0392194475446428,0.2435302734375,-0.0992431640625,-1.0113525390625,-0.929116684841875,3.700109051254088,0.6161395856052342,-0.6297709923664122,4.389312977099236,0.7977099236641222
0.3217947823660714,-0.1500941685267857,-1.0136893136160714,0.2930908203125,-0.1373291015625,-1.0087890625,-1.2824427480916023,4.064340239912758,0.5567066521264992,-0.6564885496183206,4.389312977099236,0.7977099236641222
0.33740234375,-0.1477225167410714,-0.9953438895089286,0.3519287109375,-0.128662109375,-1.0057373046875,-1.3696837513631397,4.6090512540894215,0.5910577971646671,-0.6564885496183206,4.5,0.7977099236641222
0.3540387834821428,-0.1445835658482142,-1.0119977678571428,0.3946533203125,-0.128662109375,-1.0087890625,-1.1406761177753535,4.293347873500545,0.3669574700109048,-0.6564885496183206,4.5,0.7633587786259542
0.3770751953125,-0.1539829799107142,-1.0276576450892858,0.4063720703125,-0.1539306640625,-1.0087890625,-0.9302071973827688,4.797164667393675,0.2524536532170117,-0.6297709923664122,4.561068702290077,0.6450381679389313
0.3897181919642857,-0.1672537667410714,-1.0151192801339286,0.4063720703125,-0.1708984375,-0.995361328125,-1.2649945474372948,4.546346782988004,0.2459105779716463,-0.6297709923664122,4.446564885496184,0.6450381679389313
0.3669956752232143,-0.1636265345982142,-1.0185198102678572,0.3946533203125,-0.1708984375,-1.0087890625,-1.4727371864776435,4.593784078516903,0.2366412213740454,-1.3015267175572518,4.446564885496184,0.6374045801526718
0.3468366350446428,-0.1566859654017857,-1.0258091517857142,0.3853759765625,-0.1539306640625,-1.011962890625,-1.2350054525627034,4.689749182115594,0.4198473282442745,-0.6297709923664122,4.633587786259543,0.7213740458015268
0.3247593470982143,-0.151611328125,-1.0344412667410714,0.3426513671875,-0.128662109375,-1.011962890625,-1.2551799345692467,4.857142857142857,0.4596510359869136,-0.6297709923664122,4.633587786259543,0.7557251908396947
0.3253173828125,-0.1460832868303571,-1.0342843191964286,0.3426513671875,-0.128662109375,-1.0108642578125,-1.758451472191929,5.519629225736096,0.3925845147219191,-1.3015267175572518,4.7175572519083975,0.7213740458015268
0.3218819754464285,-0.1420375279017857,-1.0263148716517858,0.3426513671875,-0.128662109375,-1.0076904296875,-1.3015267175572511,5.311886586695747,0.149945474372955,-0.6297709923664122,4.633587786259543,0.6106870229007634
0.3327462332589285,-0.1408342633928571,-0.9973667689732144,0.3853759765625,-0.1202392578125,-1.003662109375,-0.8740458015267168,5.113413304252999,0.2971646673936748,-0.5801526717557253,4.541984732824428,0.7213740458015268
0.3577880859375,-0.1434849330357142,-1.0008196149553572,0.3985595703125,-0.1343994140625,-1.0050048828125,-0.9285714285714278,5.346237731733915,0.5790621592148307,-0.5916030534351144,4.633587786259543,0.7213740458015268
0.367919921875,-0.1493617466517857,-1.0005754743303572,0.3985595703125,-0.15576171875,-1.0050048828125,-1.409487459105779,5.84732824427481,0.6308615049073062,-0.9618320610687024,5.8816793893129775,0.7213740458015268
0.3564627511160714,-0.1473911830357142,-1.013916015625,0.3985595703125,-0.15576171875,-1.0091552734375,-1.5038167938931293,5.669029443838605,0.9896401308615044,-1.5305343511450382,5.32824427480916,0.7213740458015268
0.3293631417410714,-0.1365792410714285,-1.0371791294642858,0.3853759765625,-0.1343994140625,-1.0179443359375,-1.585605234460196,6.1761177753544185,1.3647764449291164,-1.5305343511450382,6.5,0.8015267175572519
0.3119245256696428,-0.1314348493303571,-1.0490373883928572,0.3624267578125,-0.109375,-1.0179443359375,-1.4193020719738272,5.976008724100329,1.4040348964013083,-1.0763358778625955,5.526717557251908,0.8015267175572519
0.2947823660714285,-0.1346435546875,-1.0333077566964286,0.261474609375,-0.109375,-1.013671875,-1.6384950926935655,6.330970556161398,1.6172300981461285,-1.0763358778625955,5.526717557251908,0.8244274809160306
0.298828125,-0.1345040457589285,-1.0089111328125,0.261474609375,-0.109375,-1.0091552734375,-1.6810250817884402,5.905125408942205,1.798255179934569,-1.0763358778625955,5.320610687022901,0.9465648854961836
0.313720703125,-0.1327601841517857,-1.0079520089285714,0.261474609375,-0.109375,-1.0091552734375,-1.4760087241003266,6.28735005452563,1.7737186477644489,-1.0763358778625955,5.740458015267175,0.9160305343511452
0.3406633649553571,-0.1334577287946428,-1.0004185267857142,0.3756103515625,-0.109375,-1.0050048828125,-1.3315158124318425,6.016357688113416,1.7513631406761174,-0.6564885496183206,5.320610687022901,0.9160305343511452
0.358154296875,-0.1443219866071428,-1.0001046316964286,0.416259765625,-0.1448974609375,-1.0050048828125,-1.2917121046892035,5.947110141766633,1.82442748091603,-0.6564885496183206,5.320610687022901,1.2633587786259546
0.3732038225446428,-0.1521170479910714,-0.9982386997767856,0.416259765625,-0.1781005859375,-1.0008544921875,-0.9743729552889854,6.065430752453656,1.828789531079607,-0.549618320610687,5.740458015267175,1.2938931297709924
0.3592354910714285,-0.1489432198660714,-0.9840436662946428,0.39013671875,-0.15869140625,-0.9925537109375,-0.8849509269356594,5.165757906215924,2.0098146128680474,-0.549618320610687,5.320610687022901,1.603053435114504
0.3255615234375,-0.128662109375,-0.9970179966517856,0.3494873046875,-0.1373291015625,-1.0008544921875,-1.1041439476553976,5.332061068702292,2.200654307524536,-1.045801526717557,5.740458015267175,1.7404580152671754
0.3051409040178571,-0.1269182477678571,-1.0066441127232142,0.27783203125,-0.1373291015625,-1.0096435546875,-1.190839694656488,5.5103598691384965,2.098146128680479,-1.045801526717557,5.740458015267175,1.603053435114504
0.2779889787946428,-0.1237269810267857,-1.0023367745535714,0.191162109375,-0.114990234375,-1.0018310546875,-1.1488549618320607,5.273173391494003,1.7878953107960736,-0.782442748091603,5.320610687022901,1.3206106870229009
0.2803083147321428,-0.1257498604910714,-1.0071149553571428,0.191162109375,-0.114990234375,-1.002197265625,-0.4918211559432928,4.553980370774265,1.6892039258451466,-0.7213740458015268,4.946564885496184,1.1259541984732824
0.3148542131696428,-0.13671875,-0.9945417131696428,0.2840576171875,-0.169189453125,-0.993408203125,-0.5577971646673933,4.420392584514723,1.3849509269356592,-0.7213740458015268,4.614503816793892,1.1259541984732824
0.3423200334821428,-0.1403459821428571,-0.9780622209821428,0.36572265625,-0.169189453125,-0.991455078125,-0.0583424209378404,4.290621592148311,1.0976008724100323,-0.5,4.614503816793892,0.9847328244274808
0.3504987444196428,-0.1441301618303571,-0.9818638392857144,0.36572265625,-0.169189453125,-0.992431640625,-0.2360959651035984,4.3320610687022905,1.382769901853871,-0.5,4.614503816793892,1.1259541984732824
0.3578927176339285,-0.1616559709821428,-0.9702845982142856,0.36572265625,-0.1885986328125,-0.982666015625,-0.7960741548527805,4.162486368593239,1.3140676117775352,-0.732824427480916,4.358778625954198,1.1259541984732824
0.3263113839285714,-0.1439383370535714,-0.9818289620535714,0.3193359375,-0.169189453125,-0.992431640625,-1.1821155943293344,3.8838604143947655,1.5485278080697926,-1.0572519083969465,4.175572519083969,1.1259541984732824
0.2874407087053571,-0.1328299386160714,-1.0127825055803572,0.267822265625,-0.138671875,-1.002197265625,-0.8598691384950924,3.842420937840785,2.035986913849509,-0.732824427480916,4.175572519083969,1.3396946564885497
0.2657819475446428,-0.1253487723214285,-1.0183279854910714,0.2325439453125,-0.11376953125,-1.007080078125,-0.912213740458015,3.922028353326063,2.0572519083969465,-0.732824427480916,4.324427480916032,1.3396946564885497
0.2485874720982142,-0.1156877790178571,-1.0118059430803572,0.2069091796875,-0.10009765625,-0.999267578125,-0.9580152671755722,3.92639040348964,1.9896401308615048,-0.732824427480916,4.324427480916032,1.1259541984732824
0.2566789899553571,-0.1133335658482142,-1.0128696986607142,0.2069091796875,-0.10009765625,-0.999267578125,-1.6477644492911665,3.7709923664122136,1.9727371864776444,-1.0572519083969465,4.175572519083969,1.0114503816793894
0.2805873325892857,-0.1174665178571428,-1.0211704799107142,0.22705078125,-0.10009765625,-0.999267578125,-1.442202835332606,4.278080697928027,1.85278080697928,-0.732824427480916,4.175572519083969,0.8854961832061069
0.2976597377232143,-0.124755859375,-1.0142647879464286,0.263671875,-0.10009765625,-0.999267578125,-1.2966194111232276,3.9601962922573617,1.619956379498364,-0.6717557251908397,3.977099236641221,0.866412213740458
0.3181675502232143,-0.1347133091517857,-1.0191824776785714,0.27880859375,-0.11376953125,-0.999267578125,-1.382224645583424,4.163576881134135,1.659760087241003,-0.732824427480916,3.977099236641221,0.866412213740458
0.3213239397321428,-0.1307198660714285,-1.0144566127232142,0.27880859375,-0.11376953125,-0.997314453125,-1.067066521264994,4.366957470010906,1.629770992366412,-0.5572519083969466,3.977099236641221,0.8167938931297709
0.3059605189732143,-0.1164899553571428,-1.0140380859375,0.263671875,-0.10009765625,-0.997314453125,-1.615594329334787,4.1123227917121055,1.841330425299891,-1.2709923664122138,3.977099236641221,0.8816793893129771
0.2688337053571428,-0.1094447544642857,-1.0243966238839286,0.2293701171875,-0.09375,-1.02490234375,-1.784078516902944,4.019083969465649,1.9100327153762269,-1.2709923664122138,3.8396946564885495,0.8816793893129771
0.2450997488839285,-0.1094621930803571,-1.0283028738839286,0.2037353515625,-0.09375,-1.02685546875,-2.01690294438386,3.800436205016358,1.9798255179934567,-1.2709923664122138,3.8396946564885495,1.030534351145038
0.2375662667410714,-0.1054338727678571,-1.0254952566964286,0.192626953125,-0.087646484375,-1.0072021484375,-1.838058887677208,3.7219193020719743,1.8042529989094875,-0.7137404580152672,3.8396946564885495,1.030534351145038
0.251953125,-0.0988420758928571,-1.0336390904017858,0.192626953125,-0.087646484375,-1.0072021484375,-0.9165757906215916,3.9667393675027274,1.931842966194111,-0.5572519083969466,4.125954198473283,1.1717557251908397
0.2807094029017857,-0.11767578125,-1.0206996372767858,0.2037353515625,-0.09375,-1.0052490234375,-0.6842966194111227,4.215376226826609,1.6935659760087238,-0.4580152671755725,4.446564885496184,1.1717557251908397
0.3024030412946428,-0.1234305245535714,-0.9917515345982144,0.2403564453125,-0.1002197265625,-0.9969482421875,-0.8206106870229003,3.915485278080698,1.2181025081788437,-0.4580152671755725,4.125954198473283,1.030534351145038
0.31982421875,-0.1295340401785714,-0.9845319475446428,0.3121337890625,-0.1265869140625,-0.9798583984375,-0.2917121046892034,4.0163576881134135,1.3369683751363135,-0.3702290076335878,4.198473282442748,1.1717557251908397
0.3345947265625,-0.1183558872767857,-0.9630824497767856,0.3701171875,-0.1265869140625,-0.9798583984375,-1.0932388222464553,4.297164667393675,1.4209378407851687,-0.3854961832061068,4.553435114503817,1.400763358778626
0.3142787388392857,-0.1134556361607142,-0.9575020926339286,0.3121337890625,-0.100341796875,-0.9490966796875,-0.1613958560523441,4.968920392584515,1.4236641221374045,-0.1564885496183206,4.851145038167941,1.400763358778626
0.2813546316964285,-0.0944649832589285,-0.9653669084821428,0.2403564453125,-0.0938720703125,-0.9881591796875,-0.4263904034896397,4.720283533260632,1.499454743729553,-0.3854961832061068,4.851145038167941,1.66412213740458
0.2760358537946428,-0.0960867745535714,-0.9604666573660714,0.203125,-0.100341796875,-0.9881591796875,-0.4890948745910574,4.853326063249726,1.580152671755725,-0.3854961832061068,4.851145038167941,1.66412213740458
0.2545863560267857,-0.0872628348214285,-0.9552001953125,0.1923828125,-0.0938720703125,-0.987548828125,-0.3740458015267171,4.665212649945474,1.5092693565976008,-0.2786259541984732,4.622137404580154,1.400763358778626
0.2690952845982143,-0.0933314732142857,-0.9598214285714286,0.1923828125,-0.100341796875,-0.9990234375,-0.8173391494002177,4.623773173391493,1.5185387131952015,-0.3854961832061068,4.622137404580154,1.400763358778626
0.2959507533482143,-0.1063755580357142,-0.9557233537946428,0.27490234375,-0.104736328125,-0.9990234375,-0.4318429661941107,5.199563794983641,1.3931297709923665,-0.3778625954198473,4.885496183206108,1.2480916030534348
0.3296072823660714,-0.1188092912946428,-0.9457659040178572,0.3701171875,-0.108642578125,-0.9945068359375,-0.0899672846237726,5.970556161395855,1.218647764449291,-0.2786259541984732,5.450381679389313,1.1717557251908397
0.3437151227678571,-0.1177280970982142,-0.9454171316964286,0.3720703125,-0.108642578125,-0.9945068359375,-0.0087241003271532,6.123773173391492,1.0932388222464555,-0.2175572519083969,5.81297709923664,1.0419847328244274
0.345703125,-0.1207449776785714,-0.9398716517857144,0.3720703125,-0.1107177734375,-0.9814453125,0.1319520174482011,5.793347873500544,1.0109051254089425,-0.1679389312977099,5.81297709923664,0.8740458015267176
0.3291190011160714,-0.1065499441964285,-0.9334193638392856,0.3515625,-0.108642578125,-0.9608154296875,-0.685387131952017,6.1041439476553965,1.089967284623773,-0.2175572519083969,5.893129770992366,0.8740458015267176
0.2913992745535714,-0.0799211774553571,-0.9328438895089286,0.2857666015625,-0.103515625,-0.9608154296875,-0.284623773173391,5.943293347873499,1.2982551799345692,-0.1679389312977099,5.893129770992366,0.8740458015267176
0.2779366629464285,-0.0767473493303571,-0.9427664620535714,0.213623046875,-0.1031494140625,-0.9945068359375,-0.3080697928026167,6.151581243184295,1.2993456924754632,-0.2175572519083969,5.893129770992366,0.8740458015267176
0.2634102957589285,-0.0737653459821428,-0.9524623325892856,0.213623046875,-0.1031494140625,-0.9996337890625,-0.9503816793893124,5.7900763358778615,1.1952017448200654,-0.3015267175572519,5.32824427480916,0.8740458015267176
0.2531563895089285,-0.0849609375,-0.9787074497767856,0.213623046875,-0.1031494140625,-1.0006103515625,-0.2153762268266079,5.575790621592147,1.109596510359869,-0.3015267175572519,4.694656488549619,0.7977099236641221
0.27392578125,-0.0929303850446428,-0.9803641183035714,0.23193359375,-0.1075439453125,-1.0006103515625,-0.7928026172300975,4.734460196292257,1.0572519083969465,-0.4007633587786259,4.599236641221374,0.732824427480916
0.3050885881696428,-0.1125837053571428,-0.9742082868303572,0.2445068359375,-0.108642578125,-0.9970703125,-0.6504907306434017,5.169574700109052,0.9689203925845148,-0.4007633587786259,4.694656488549619,0.7213740458015268
0.3283168247767857,-0.1212158203125,-0.9786900111607144,0.30029296875,-0.1099853515625,-0.9970703125,-0.2568157033805882,5.045256270447111,1.0381679389312977,-0.4007633587786259,4.694656488549619,0.7213740458015268
0.3526960100446428,-0.1318533761160714,-1.0040283203125,0.38134765625,-0.1204833984375,-0.9970703125,-0.4165757906215914,5.504907306434026,1.226281352235551,-0.6259541984732824,5.366412213740459,0.7366412213740459
